key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
<!MissingKey:407:Survived {num} times>,Survived {num} times,{num} mal überlebt,{num}次生存,{num}回サバイバル達成,{num}번 생존,{num}次生存,Survécu {num} fois,Выживание: {num},Sobreviveu {num} vezes,Sobrevivido {num} veces
<!MissingKey:408:Shift inventory right>,Shift inventory right,Inventar nach rechts,向右移动背包,バッグを右へ移動,오른쪽으로 인벤토리 이동,向右移動背包,Décaler l'inventaire vers la droite,Сместить инвентарь вправо,Mover inventário para a direita,Mover inventario (derecha)
<!MissingKey:409:Used {amount} {buff} ({origin}).>,Used {amount} {buff} ({origin}).,{amount} {buff} genutzt ({origin}).,消耗{amount} {buff} （{origin}）。,{amount} {buff} を消費した（{origin}）。,{amount} {buff} 사용 ({origin}).,消耗{amount} {buff} （{origin}）。,{amount} {buff} utilisé(s) ({origin}).,Использовано: {amount} {buff} ({origin}).,Usou {amount} {buff} ({origin}).,Has usado {amount} {buff} ({origin}).
<!MissingKey:410:Dealt {damage} critical damage ({origin}).>,Dealt {damage} critical damage ({origin}).,{damage} kritischen Schaden verursacht ({origin}).,造成{damage}点暴击伤害（{origin}）。,{damage}クリティカルダメージを与えた（{origin}）。,치명타 피해를 {damage} 가함 ({origin}).,造成{damage}點暴擊傷害（{origin}）。,{damage} dégâts critiques infligés ({origin}).,Наносит {damage} ед. критического урона ({origin}).,Causou {damage} de dano crítico ({origin}).,Has infligido {damage} de daño crítico ({origin}).
<!MissingKey:411:Sale>,Sale,Sale,打折,セール,할인,折扣,Promotion,Скидка,Promoção,Oferta
<!MissingKey:412:Lobby>,Lobby,Lobby,大厅,ロビー,로비,大廳,Salle,Комната,Salão,Sala
<!MissingKey:413:Unranked>,Unranked,Ungewertet,休闲游戏,カジュアル,일반전,休閒遊戲,Non-classé,Нет рейтинга,Sem ranque,Sin clasificar
<!MissingKey:414:Yes>,Yes,Ja,是,はい,네,是,Oui,Да,Sim,Sí
<!MissingKey:415: - Doro and Mario>, - Doro and Mario, - Doro und Mario,- Doro and Mario,- ドロ＆マリオより,- Doro와 Mario,- Doro與Mario上,- Doro et Mario,- Доро и Марио,- Doro e Mario,- Doro y Mario
<!MissingKey:416:Take the win. >,Take the win. ,Den Sieg annehmen.,到此为止。,勝利を味わう,승리를 만끽한다.,奪得勝利。,Acceptez la victoire.,Уйти с победой,Encerrar por aqui.,Hazte con la victoria.
<!MissingKey:417:UI_TeamSwitchMode>,Team Switch Mode,Team-Wechselmodus,队伍交换模式,チーム切替モード,팀 전환 모드,隊伍交換模式,Mode changement d'équipe,Режим смены команд,Modo Troca de Equipe,Modo cambio de equipo
<!MissingKey:418:UI_TeamSwitchValidationTitle>,Team Switch Validation,Team-Wechsel-Validierung,队伍交换校验,チーム切替確認,팀 전환 검증,隊伍交換校驗,Vérification changement d'équipe,Проверка команд,Validação Troca de Equipe,Validación cambio de equipo
<!MissingKey:419:BUTTON_ForceStart>,Force Start,Erzwingen Start,强制开始,強制開始,강제 시작,強制開始,Démarrage forcé,Начать принудительно,Forçar Início,Forzar inicio
<!MissingKey:420:ERROR_TeamSwitchNotInTeam>,Not in a team (use Team-Player format),Nicht im Team (Format: Team-Spieler),未加入队伍（请使用 队伍名-选手名 格式）,チーム未所属（チーム-プレイヤー形式）,팀 미소속 (팀-플레이어 형식 사용),未加入隊伍（請使用 隊伍名-選手名 格式）,Pas dans une équipe (format Équipe-Joueur),Не в команде (используйте формат Команда-Игрок),Não está em um time (use formato Time-Jogador),No está en un equipo (usa formato Equipo-Jugador)
<!MissingKey:421:ERROR_TeamSwitchWrongSize>,Team '{team}' has {count} members (need 2),Team '{team}' hat {count} Mitglieder (2 nötig),队伍'{team}'有{count}名成员（需要2人）,チーム'{team}'のメンバーが{count}人（2人必要）,팀 '{team}'의 멤버가 {count}명 (2명 필요),隊伍'{team}'有{count}名成員（需要2人）,L'équipe '{team}' a {count} membres (2 requis),В команде '{team}' {count} участников (нужно 2),Time '{team}' tem {count} membros (precisa de 2),El equipo '{team}' tiene {count} miembros (se necesitan 2)
<!MissingKey:422:UI_TeamSwitchTeamInfo>,Team {team}: {members},Team {team}: {members},队伍 {team}: {members},チーム {team}: {members},팀 {team}: {members},隊伍 {team}: {members},Équipe {team}: {members},Команда {team}: {members},Time {team}: {members},Equipo {team}: {members}
<!MissingKey:423:UI_TeamSwitchUnassigned>,Unassigned: {members},Nicht zugewiesen: {members},未分配: {members},未所属: {members},미배정: {members},未分配: {members},Non assigné: {members},Не распределены: {members},Não atribuído: {members},Sin asignar: {members}
