key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
"<!MissingKey:45:Despite the rumors, it will not help you get a tan. Quite the opposite, actually.>","Despite the rumors, it will not help you get a tan. Quite the opposite, actually.","Nein, sie wird dir nicht mit der Urlaubsbräune helfen. Im Gegenteil.",被听信谣言，穿上这个晒不出古铜色的皮肤。,ウワサはともかく、着てもキレイに日焼けしたりしないよ。コレはむしろ、日焼けを防ぐんだ。,"태닝을 도와준다는 소문이 있던데, 사실이 아닙니다. 굳이 말하자면 정반대의 효과죠.",被聽信謠言，穿上這個曬不出古銅色的皮膚。,"Malgré les rumeurs, elle ne vous aidera pas à bronzer. Bien au contraire.","Ходят слухи, что в нем сложно получить бронзовый загар.","Apesar dos boatos, ela não ajuda a se bronzear. Na verdade, é exatamente o contrário.",No hagas caso a los rumores: no te ayuda a ponerte moreno. Diría que hace lo contrario.
<!MissingKey:46:Always cross the blades! Always!>,Always cross the blades! Always!,Immer die Klingen kreuzen. Immer.,你用了什么强力胶水黏上的？,どうやって持ち、どうやって斬るのかは、ご想像にお任せします。,꼭 엇갈리게 들고 계세요! 반드시!,你是用了什麼強效膠水把東西黏上去的？,Croisez toujours les lames ! Toujours !,"Интересно, каким клеем их склеили?",Sempre cruze as espadas! Sempre!,¡Las espadas cruzadas son las más usadas!
"<!MissingKey:47:Smelly wall, smelly wall, what are they feeding you? Oh, garlic of course.>","Smelly wall, smelly wall, what are they feeding you? Oh, garlic of course.",Hält nicht nur Vampire fern.,老是把大蒜挂墙上，都熏入味了。,おお、臭い立つ防壁、臭い立つ防壁よ、キミが食べさせてもらっているのは何だい？ああ、そりゃニンニクか。,"냄새나는 벽아, 뭘 먹고 그렇게 됐니? 당연히, 마늘이겠지만.",老是把大蒜掛牆上，都熏入味了。,"Mur fétide, ô mur fétide, que t'ont-ils donné à manger ? Oh, de l'ail bien sûr.",Что за ужасная вонь? Аромат надежного вонючего чесночного барьера!,"Parede fedorenta, parede fedorenta, o que estão te alimentando? Ah, alho, é claro.","Pared apestosa, pared apestosa, ¿qué te dan de comer? Pues ajo, claro está."
<!MissingKey:48:Beware of cholesterol.>,Beware of cholesterol.,"Gespeist von einer dunklen Macht, die sich „Cholesterin“ nennt.",注意你的胆固醇。,血中コレステロールの値には注意してね。,콜레스테롤을 조심하세요.,注意你的膽固醇。,Méfiez-vous du cholestérol.,Следите за уровнем холестерина.,Cuidado com o colesterol.,Cuidado con el colesterol.
<!MissingKey:49:It's filled with bling.>,It's filled with bling.,Voller fetter Klunker!,装满了很多闪闪发光的玩意。,中はキラキラの宝石でいっぱいだよ。,반짝이는 것들로 가득 차있습니다.,裝滿了很多閃閃發光的玩意。,Elle est remplie de bling-bling.,Внутри много блестящих штук.,Está cheio de brilhantes.,Está llena de pasta gansa.
<!MissingKey:50:It's basically waterbending with a bit of ironbending that needs a degree in biology.>,It's basically waterbending with a bit of ironbending that needs a degree in biology.,"Ein bisschen Wassenbendigen, etwas Eisenbendigen und sehr, sehr viel Biologie.",没有这么玄乎的，都是科学。,水操術を基本とし、鉄操術も少し組み合わせた技。使用には生物学の学位が必要となる。,"물을 조종하는 능력과 철을 조종하는 능력, 그리고 생물학 학위가 필요합니다.",沒有這麼玄乎的，都是科學。,Disons que c'est de la maîtrise de l'eau avec un peu de maîtrise du fer qui nécessite un diplôme en biologie.,"Это, по сути, управление и водой, и железом. Такая техника мало кому дается!",É basicamente manipulação de água com um pouco de manipulação de ferro que precisa de um diploma em biologia.,"Es básicamente hidrocontrol y un poco de ferrocontrol, para lo cual se necesita un título en biología."
<!MissingKey:51:All of this effort with all these bones just because brains are so mushy.>,All of this effort with all these bones just because brains are so mushy.,"So ein Aufwand mit all diesen Knochen, nur weil Gehirne so weich sind.",坏到“骨”子里了，嘿嘿。,ガイコツがあんなに丈夫なのは、脳ミソがあまりにやわらかいからなのさ。,"뼈다귀들의 수많은 노력에도 불구하고, 뇌는 찾지 못했다고 합니다.",壞到『骨』子裏了，嘿嘿。,"Tous ces efforts et tous ces os, si seulement les cerveaux n'étaient pas si mous.","Кости нужны черепу только потому, что мозг мягкий и может вытечь.",O símbolo preferido de todo jovem trevoso.,Los cerebros necesitan toda la protección que puedan tener.
<!MissingKey:52:It almost makes you look forward to getting hurt again. It's so tasty! >,It almost makes you look forward to getting hurt again. It's so tasty! ,"So gut, man freut sich fast auf die nächste Verletzung!",有了这个你还怕什么，莽就完事了。,あと5回アップグレードすると「上級ハイヘルスポーション改EX Ver2.0 デラックスエディション」になります。,나중에 또 다치고 싶어질 수도 있습니다.,有了這個你還怕什麼？全速前進DA☆！,C'est tellement bon qu'on a presque envie de se blesser encore !,"Настолько вкусное, что вызывает желание ненароком пораниться...",É tão gostosa que quase dá vontade de se machucar de novo!,Está tan buena que te dan ganas de que te vuelvan a dejar para el arrastre.
"<!MissingKey:53:Their system of government is simple: Whoever has the crown, has the power.>","Their system of government is simple: Whoever has the crown, has the power.","Ein simples Regierungssystem: Wer die Krone hat, hat die Macht.",黏黏的法律很简单：谁戴王冠，谁就是老大。,スラバートの政治制度はシンプルなんだ。$h[王冠をかぶってるヤツはエラい]、それだけさ。,슬돌이들의 조직 위계는 간단합니다: 왕관을 쓴 사람이 대장이죠.,黏呼呼的法律很簡單：誰戴王冠，誰就是老大。,Leur système de gouvernement est simple : celui qui a la couronne a le pouvoir.,"Система правления проста: у кого корона, тот и король!",O sistema de governo deles é simples: manda quem tem a coroa.,Su sistema de gobierno es siempre: manda el que lleve la corona.
<!MissingKey:54:Don't eat it and don't rub it in your eyes. Please. I'm serious.>,Don't eat it and don't rub it in your eyes. Please. I'm serious.,Nicht essen und nicht in die Augen kriegen. Ich meine das ernst!,别吃，别用它揉眼睛，我是很严肃地告诉你。,絶対に食べちゃダメだし、絶対に触ったあとに目をこするのもダメだぞ。フリじゃないからね。,제발 먹지도 말고 눈에 비비지도 마세요. 진지합니다.,別吃，別用它揉眼睛，我很認真地跟你講。,Ne le mangez pas et ne vous frottez pas les yeux. Je vous en prie. Je ne plaisante pas.,Не ешьте его и не трите им глаза. Пожалуйста. Без шуток.,Não coma nem esfregue nos olhos. Por favor. Estou falando sério.,"Ni te la comas ni te la pongas en los ojos, o acabarás en urgencias."
<!MissingKey:55:TASTE THE RAINBOOOOW.>,TASTE THE RAINBOOOOW.,.,黏黏吃了彩虹之后就变成这样了。,ボクはすべてのスラバートの魂を賭ける！,무지개 맛 좀 봐라!,黏呼呼吃了彩虹之後就變成這樣了。,LA PUISSANCE DE L'ARC-EN-CIEL.,ПОПРОБУЙ РАДУГУ НА ВКУС!,SINTA O ARCO-ÍRIS!,¡Sabor a arcoíris!
<!MissingKey:56:Dress for success – dress to be a dragon!>,Dress for success – dress to be a dragon!,Kleider machen Leute – oder auch Drachen.,成功人士的必备套装——龙鳞套。,ビジネスの場はこれで決まり！ドラゴンコーデのススメ。,성공을 위한 복장 - 옷이 드래곤을 만듭니다,成功人士的必備套裝——龍鱗套。,"L'habit fait le moine, pas vrai ? Habillez-vous comme un dragon !",Носите одежду из кожи дракона! Станьте драконом!,Vista-se para o sucesso – vista-se como um dragão!,¡El último rugido en moda draconiana!
<!MissingKey:57:Some might even call it spectacular.>,Some might even call it spectacular.,"Lang, gerade und stahlhart.",矮个子可能不太适合用这个。,これぞ剣の中の剣、って呼ぶ人もいるらしいよ。,누군가에게는 명검일 수 있습니다.,矮冬瓜可能不太適合用這個。,Certains utiliseront même le mot spectaculaire.,Не каждый сможет удержать его в руке.,Tem até quem a chame de espetacular.,"Aunque se llame mandoble, solo hay uno."
<!MissingKey:58:Never let a Critwood tree hit you.>,Never let a Critwood tree hit you.,"Man sagt, der Ast des Kritholzbaumes trifft immer ins Auge.",小心别被打出暴击！,この杖での一撃を受けたら、痛恨の極みだよ。,이 지팡이로 절대 얻어 맞지 마세요.,小心別被打出暴擊！,Ne vous laissez jamais frapper par un Bâton critique.,"Не позавидуешь тому, кто попадет под удар этого посоха...",Jamais deixe um criteiro atingir você.,Si se cae este bastón en medio del bosque y no hay nadie para oírlo...
<!MissingKey:59:I don't know the rules of the game but I know this card is the best.>,I don't know the rules of the game but I know this card is the best.,"Ich kenne die Regeln nicht, aber diese Karte hier ist die allerbeste!",我不怎么清楚这副牌的规则，但是这张一看就是最厉害的。,弱いコイツなんていらない。,"게임 규칙은 잘 모르지만, 이 카드가 가장 셀 겁니다.",我不怎麼清楚這副牌的規則，但是這張一看就是最厲害的。,"Je n'ai aucune idée des règles du jeu, mais je sais que cette carte compte parmi les meilleures.","Я не знаю правил игры, но эта карта — определенно лучшая.","Não sei as regras do jogo, mas sei que não existe carta melhor que esta.","No tengo ni idea de cómo va el juego, pero esta carta es la leche."
